"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"151211","C151211","-- Aceites en bruto","",5,"151211","","","","","",""
"15121110","C15121110","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151211","","","","","",""
"_15121190","C15121190","--- Los demás","",6,"151211","","","","","",""
"15121191","C15121191","---- De girasol","",7,"151211","","","","","",""
"15121199","C15121199","---- De cártamo","",7,"151211","","","","","",""
"151219","C151219","-- Los demás","",5,"151219","","","","","",""
"15121910","C15121910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151219","","","","","",""
"15121990","C15121990","--- Los demás","",6,"151219","","","","","",""
"_151220","C151220","- Aceite de algodón y sus fracciones","",4,"1512","","","","","",""
"151221","C151221","-- Aceite en bruto, incluso sin gosipol","",5,"151221","","","","","",""
"15122110","C15122110","--- Que se destine a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151221","","","","","",""
"15122190","C15122190","--- Los demás","",6,"151221","","","","","",""
"151229","C151229","-- Los demás","",5,"151229","","","","","",""
"15122910","C15122910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151229","","","","","",""
"15122990","C15122990","--- Los demás","",6,"151229","","","","","",""
"1513","C1513","Aceites de coco (de copra), de almendra de palma (palmiste) o de babasú, y sus fracciones, incluso refinados, pero sin modificar químicamente","",3,"15","","","","","",""
"_151310","C151310","- Aceite de coco (de copra) y sus fracciones","",4,"1513","","","","","",""
"151311","C151311","-- Aceite en bruto","",5,"151311","","","","","",""
"15131110","C15131110","--- Que se destine a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151311","","","","","",""
"_15131190","C15131190","--- Los demás","",6,"151311","","","","","",""
"15131191","C15131191","---- En envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151311","","","","","",""
"15131199","C15131199","---- Que se presenten de otro modo","",7,"151311","","","","","",""
"151319","C151319","-- Los demás","",5,"151319","","","","","",""
"_15131910","C15131910","--- Fracciones sólidas","",6,"151319","","","","","",""
"15131911","C15131911","---- En envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151319","","","","","",""
"15131919","C15131919","---- Que se presenten de otro modo","",7,"151319","","","","","",""
"_1513193","C1513193","--- Los demás","",6,"151319","","","","","",""
"15131930","C15131930","---- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151319","","","","","",""
"_15131990","C15131990","---- Los demás","",7,"151319","","","","","",""
"15131991","C15131991","----- En envases inmediatos de contenido neto inferior o igual a 1 kg","",8,"151319","","","","","",""
"15131999","C15131999","----- Que se presenten de otro modo","",8,"151319","","","","","",""
"_151320","C151320","- Aceites de almendra de palma (palmiste) o de babasú, y sus fracciones","",4,"1513","","","","","",""
"151321","C151321","-- Aceites en bruto","",5,"151321","","","","","",""
"15132110","C15132110","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151321","","","","","",""
"_1513213","C1513213","--- Los demás","",6,"151321","","","","","",""
"15132130","C15132130","---- En envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151321","","","","","",""
"15132190","C15132190","---- Que se presenten de otro modo","",7,"151321","","","","","",""
"151329","C151329","-- Los demás","",5,"151329","","","","","",""
"_15132910","C15132910","--- Fracciones sólidas","",6,"151329","","","","","",""
"15132911","C15132911","---- En envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151329","","","","","",""
"15132919","C15132919","---- Que se presenten de otro modo","",7,"151329","","","","","",""
"_1513293","C1513293","--- Los demás","",6,"151329","","","","","",""
"15132930","C15132930","---- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151329","","","","","",""
"_1513295","C1513295","---- Los demás","",7,"151329","","","","","",""
"15132950","C15132950","----- En envases inmediatos de contenido neto inferior o igual a 1 kg","",8,"151329","","","","","",""
"15132990","C15132990","----- Que se presenten de otro modo","",8,"151329","","","","","",""
"1514","C1514","Aceites de nabo (de nabina), colza o mostaza, y sus fracciones, incluso refinados, pero sin modificar químicamente","",3,"15","","","","","",""
"_151410","C151410","- Aceites de nabo (de nabina) o de colza con bajo contenido de ácido erúcico y sus fracciones","",4,"1514","","","","","",""
"151411","C151411","-- Aceites en bruto","",5,"151411","","","","","",""
"15141110","C15141110","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151411","","","","","",""
"15141190","C15141190","--- Los demás","",6,"151411","","","","","",""
"151419","C151419","-- Los demás","",5,"151419","","","","","",""
"15141910","C15141910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151419","","","","","",""
"15141990","C15141990","--- Los demás","",6,"151419","","","","","",""
"_151490","C151490","- Los demás","",4,"1514","","","","","",""
"151491","C151491","-- Aceites en bruto","",5,"151491","","","","","",""
"15149110","C15149110","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151491","","","","","",""
"15149190","C15149190","--- Los demás","",6,"151491","","","","","",""
"151499","C151499","-- Los demás","",5,"151499","","","","","",""
"15149910","C15149910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151499","","","","","",""
"15149990","C15149990","--- Los demás","",6,"151499","","","","","",""
"1515","C1515","Las demás grasas y aceites, vegetales (incluido el aceite de jojoba) o de origen microbiano, fijos, y sus fracciones, incluso refinados, pero sin modificar químicamente","",3,"15","","","","","",""
"_1515110","C1515110","- Aceite de lino (de linaza) y sus fracciones","",4,"1515","","","","","",""
"15151100","C15151100","-- Aceite en bruto","",5,"151511","","","","","",""
"151519","C151519","-- Los demás","",5,"151519","","","","","",""
"15151910","C15151910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151519","","","","","",""
"15151990","C15151990","--- Los demás","",6,"151519","","","","","",""
"_151521","C151520","- Aceite de maíz y sus fracciones","",4,"1515","","","","","",""
"151521","C151521","-- Aceite en bruto","",5,"151521","","","","","",""
"15152110","C15152110","--- Que se destine a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151521","","","","","",""
"15152190","C15152190","--- Los demás","",6,"151521","","","","","",""
"151529","C151529","-- Los demás","",5,"151529","","","","","",""
"15152910","C15152910","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151529","","","","","",""
"15152990","C15152990","--- Los demás","",6,"151529","","","","","",""
"151530","C151530","- Aceite de ricino y sus fracciones","",4,"1515","","","","","",""
"15153010","C15153010","-- Que se destinen a la producción de ácido aminoundecanoico que se utilice en fabricación de fibras textiles sintéticas o plásticos artificiales","",5,"151530","","","","","",""
"15153090","C15153090","-- Los demás","",5,"151530","","","","","",""
"151550","C151550","- Aceite de sésamo (ajonjolí) y sus fracciones","",4,"1515","","","","","",""
"_15155010","C15155010","-- Aceite en bruto","",5,"151550","","","","","",""
"15155011","C15155011","--- Que se destine a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151550","","","","","",""
"15155019","C15155019","--- Los demás","",6,"151550","","","","","",""
"_15155090","C15155090","-- Los demás","",5,"151550","","","","","",""
"15155091","C15155091","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151550","","","","","",""
"15155099","C15155099","--- Los demás","",6,"151550","","","","","",""
"151560","C151560","- Grasas y aceites, de origen microbiano, y sus fracciones","",4,"1515","","","","","",""
"_15156010","C15156010","-- Aceite en bruto","",5,"151560","","","","","",""
"15156011","C15156011","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151560","","","","","",""
"_15156050","C15156050","--- Los demás","",6,"151560","","","","","",""
"15156051","C15156051","---- Concretos, en envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151560","","","","","",""
"15156059","C15156059","---- Concretos, que se presenten de otra forma; fluidos","",7,"151560","","","","","",""
"_1515606","C1515606","-- Los demás","",5,"151560","","","","","",""
"15156060","C15156060","--- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",6,"151560","","","","","",""
"_15156090","C15156090","--- Los demás","",6,"151560","","","","","",""
"15156091","C15156091","---- Concretos, en envases inmediatos de contenido neto inferior o igual a 1 kg","",7,"151560","","","","","",""
"15156099","C15156099","---- Concretos, que se presenten de otra forma; fluidos","",7,"151560","","","","","",""
"151590","C151590","- Los demás","",4,"1515","","","","","",""
"15159011","C15159011","-- Aceite de tung; aceites de jojoba y de oiticica; cera de mírica y cera del Japón; sus fracciones","",5,"151590","","","","","",""
"_1515902","C1515902","-- Aceite de semilla de tabaco y sus fracciones","",5,"151590","","","","","",""
"_15159020","C15159020","--- Aceite en bruto","",6,"151590","","","","","",""
"15159021","C15159021","---- Que se destine a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151590","","","","","",""
"15159029","C15159029","---- Los demás","",7,"151590","","","","","",""
"_15159030","C15159030","--- Los demás","",6,"151590","","","","","",""
"15159031","C15159031","---- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151590","","","","","",""
"15159039","C15159039","---- Los demás","",7,"151590","","","","","",""
"_1515904","C1515904","-- Los demás aceites y sus fracciones","",5,"151590","","","","","",""
"_15159044","C15159040","--- Aceites en bruto","",6,"151590","","","","","",""
"151590400","C151590400","---- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151590","","","","","",""
"_15159050","C15159050","---- Los demás","",7,"151590","","","","","",""
"15159051","C15159051","----- Concretos, en envases inmediatos de contenido neto inferior o igual a 1 kg","",8,"151590","","","","","",""
"15159059","C15159059","----- Concretos, que se presenten de otra forma; fluidos","",8,"151590","","","","","",""
"15159060","C15159060","---- Que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151590","","","","","",""
"_15159066","C15159066","--- Los demás","",6,"151590","","","","","",""
"_15159090","C15159090","---- Los demás","",7,"151590","","","","","",""
"15159091","C15159091","----- Concretos, en envases inmediatos de contenido neto inferior o igual a 1 kg","",8,"151590","","","","","",""
"15159099","C15159099","----- Concretos, que se presenten de otra forma; fluidos","",8,"151590","","","","","",""
"1516","C1516","Grasas y aceites, animales, vegetales o de origen microbiano, y sus fracciones, parcial o totalmente hidrogenados, interesterificados, reesterificados o elaidinizados, incluso refinados, pero sin preparar de otro modo","",3,"15","","","","","",""
"151610","C151610","- Grasas y aceites, animales, y sus fracciones","",4,"1516","","","","","",""
"15161010","C15161010","-- En envases inmediatos de contenido neto inferior o igual a 1 kg","",5,"151610","","","","","",""
"15161090","C15161090","-- Que se presenten de otro modo","",5,"151610","","","","","",""
"151620","C151620","- Grasas y aceites, vegetales, y sus fracciones","",4,"1516","","","","","",""
"15162010","C15162010","-- Aceite de ricino hidrogenado, llamado opalwax","",5,"151620","","","","","",""
"_1516209","C1516209","-- Los demás","",5,"151620","","","","","",""
"_15162090","C15162090","--- Que se presenten de otro modo","",6,"151620","","","","","",""
"15162091","C15162091","--- En envases inmediatos de contenido neto inferior o igual a 1 kg","",6,"151620","","","","","",""
"15162095","C15162095","---- Aceites de nabo (de nabina), de colza, de linaza, de girasol, de ilipé, de karité, de makoré, de tulucuná o de babasú, que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",7,"151620","","","","","",""
"_15162096","C15162096","---- Los demás","",7,"151620","","","","","",""
"151620960","C151620960","----- Aceites de cacahuete (de cacahuate, de maní), de algodón, de soja (de soya) o de girasol; los demás aceites con un contenido en ácidos grasos libres inferior al 50 % en peso [excluidos los aceites de almendra de palma, de ilipé, de coco, de nabo (de","",8,"151620","","","","","",""
"15162098","C15162098","----- Los demás","",8,"151620","","","","","",""
"151630","C151630","- Grasas y aceites, de origen microbiano, y sus fracciones","",4,"1516","","","","","",""
"15163091","C15163091","-- En envases inmediatos de contenido neto inferior o igual a 1 kg","",5,"151630","","","","","",""
"15163098","C15163098","-- Los demás","",5,"151630","","","","","",""
"1517","C1517","Margarina; mezclas o preparaciones alimenticias de grasas o aceites, animales, vegetales o de origen microbiano, o de fracciones de diferentes grasas o aceites, de este Capítulo, excepto las grasas y aceites, alimenticios o sus fracciones, de la partida 1","",3,"15","","","","","",""
"151710","C151710","- Margarina, excepto la margarina líquida","",4,"1517","","","","","",""
"15171010","C15171010","-- Con un contenido de materias grasas de la leche superior al 10 % pero inferior o igual al 15 % en peso","",5,"151710","","","","","",""
"15171090","C15171090","-- Las demás","",5,"151710","","","","","",""
"151790","C151790","- Las demás","",4,"1517","","","","","",""
"15179010","C15179010","-- Con un contenido de materias grasas de la leche superior al 10 % pero inferior o igual al 15 % en peso","",5,"151790","","","","","",""
"_15179090","C15179090","-- Las demás","",5,"151790","","","","","",""
"15179091","C15179091","--- Aceites vegetales fijos, fluidos, mezclados","",6,"151790","","","","","",""
"15179093","C15179093","--- Mezclas o preparaciones culinarias para desmoldeo","",6,"151790","","","","","",""
"15179099","C15179099","--- Las demás","",6,"151790","","","","","",""
"1518","C1518","Grasas y aceites, animales, vegetales o de origen microbiano, y sus fracciones, cocidos, oxidados, deshidratados, sulfurados, soplados, polimerizados por calor en vacío o atmósfera inerte («estandolizados»), o modificados químicamente de otra forma, excep","",3,"15","","","","","",""
"15180010","C15180010","- Linoxina","",4,"1518","","","","","",""
"_1518003","C1518003","- Aceites vegetales fijos, fluidos, mezclados, que se destinen a usos técnicos o industriales (excepto la fabricación de productos para la alimentación humana)","",4,"1518","","","","","",""
"15180031","C15180031","-- En bruto","",5,"151800","","","","","",""
"15180039","C15180039","-- Los demás","",5,"151800","","","","","",""
"_1518009","C1518009","- Los demás","",4,"1518","","","","","",""
"15180091","C15180091","-- Grasas y aceites, animales, vegetales o de origen microbiano, y sus fracciones, cocidos, oxidados, deshidratados, sulfurados, soplados, polimerizados por calor en vacío o atmósfera inerte («estandolizados»), o modificados químicamente de otra forma, ex","",5,"151800","","","","","",""
"_15180095","C15180095","-- Los demás","",5,"151800","","","","","",""
"151800950","C151800950","--- Mezclas y preparaciones no alimenticias de grasas y aceites animales o de grasas y aceites animales, vegetales o de origen microbiano, y sus fracciones","",6,"151800","","","","","",""
"15180099","C15180099","--- Los demás","",6,"151800","","","","","",""
"1520","C1520","Glicerol en bruto; aguas y lejías glicerinosas","",3,"15","","","","","",""
"09109999","B09109999","---- Trituradas o pulverizadas","",7,"091099","","","","","",""
"10","B10","CAPÍTULO 10 - CEREALES","",2,"II","","","","","",""
"1001","B1001","Trigo y morcajo (tranquillón)","",3,"10","","","","","",""
"_1001110","B1001110","- Trigo duro","",4,"1001","","","","","",""
"10011100","B10011100","-- Para siembra","",5,"100111","","","","","",""
"10011900","B10011900","-- Los demás","",5,"100119","","","","","",""
"_100190","B100190","- Los demás","",4,"1001","","","","","",""
"100191","B100191","-- Para siembra","",5,"100191","","","","","",""
"10019110","B10019110","--- Escanda","",6,"100191","","","","","",""
"10019120","B10019120","--- Trigo blando y morcajo (tranquillón)","",6,"100191","","","","","",""
"10019190","B10019190","--- Los demás","",6,"100191","","","","","",""
"10019900","B10019900","-- Los demás","",5,"100199","","","","","",""
"1002","B1002","Centeno","",3,"10","","","","","",""
"10021000","B10021000","- Para siembra","",4,"1002","","","","","",""
"10029000","B10029000","- Los demás","",4,"1002","","","","","",""
"1003","B1003","Cebada","",3,"10","","","","","",""
"10031000","B10031000","- Para siembra","",4,"1003","","","","","",""
"10039000","B10039000","- Las demás","",4,"1003","","","","","",""
"1004","B1004","Avena","",3,"10","","","","","",""
"10041000","B10041000","- Para siembra","",4,"1004","","","","","",""
"10049000","B10049000","- Los demás","",4,"1004","","","","","",""
"1005","B1005","Maíz","",3,"10","","","","","",""
"100510","B100510","- Para siembra","",4,"1005","","","","","",""
"_10051010","B10051010","-- Híbrido","",5,"100510","","","","","",""
"10051013","B10051013","--- Híbrido triple","",6,"100510","","","","","",""
"10051015","B10051015","--- Híbrido simple","",6,"100510","","","","","",""
"10051018","B10051018","--- Los demás","",6,"100510","","","","","",""
"10051090","B10051090","-- Los demás","",5,"100510","","","","","",""
"10059000","B10059000","- Los demás","",4,"1005","","","","","",""
"1006","B1006","Arroz","",3,"10","","","","","",""
"100610","B100610","- Arroz con cáscara (arroz paddy)","",4,"1006","","","","","",""
"10061010","B10061010","-- Para siembra","",5,"100610","","","","","",""
"_1006103","B1006103","-- Los demás","",5,"100610","","","","","",""
"10061030","B10061030","--- De grano redondo","",6,"100610","","","","","",""
"10061050","B10061050","--- De grano medio","",6,"100610","","","","","",""
"_10061070","B10061070","--- De grano largo","",6,"100610","","","","","",""
"10061071","B10061071","---- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",7,"100610","","","","","",""
"10061079","B10061079","---- Que presente una relación longitud/anchura superior o igual a 3","",7,"100610","","","","","",""
"10061090","B10061090","--- Los demás","",6,"100610","","","","","",""
"100620","B100620","- Arroz descascarillado (arroz cargo o arroz pardo)","",4,"1006","","","","","",""
"_10062010","B10062010","-- Escaldado (parboiled)","",5,"100620","","","","","",""
"10062011","B10062011","--- De grano redondo","",6,"100620","","","","","",""
"10062013","B10062013","--- De grano medio","",6,"100620","","","","","",""
"_10062014","B10062014","--- De grano largo","",6,"100620","","","","","",""
"10062015","B10062015","---- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",7,"100620","","","","","",""
"10062017","B10062017","---- Que presente una relación longitud/anchura superior o igual a 3","",7,"100620","","","","","",""
"10062019","B10062019","--- Los demás","",6,"100620","","","","","",""
"_10062090","B10062090","-- Los demás","",5,"100620","","","","","",""
"10062092","B10062092","--- De grano redondo","",6,"100620","","","","","",""
"10062094","B10062094","--- De grano medio","",6,"100620","","","","","",""
"_10062095","B10062095","--- De grano largo","",6,"100620","","","","","",""
"10062096","B10062096","---- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",7,"100620","","","","","",""
"10062098","B10062098","---- Que presente una relación longitud/anchura superior o igual a 3","",7,"100620","","","","","",""
"10062099","B10062099","--- Los demás","",6,"100620","","","","","",""
"100630","B100630","- Arroz semiblanqueado o blanqueado, incluso pulido o glaseado","",4,"1006","","","","","",""
"_1006302","B1006302","-- Arroz semiblanqueado","",5,"100630","","","","","",""
"_10063020","B10063020","--- Escaldado (parboiled)","",6,"100630","","","","","",""
"10063021","B10063021","---- De grano redondo","",7,"100630","","","","","",""
"10063023","B10063023","---- De grano medio","",7,"100630","","","","","",""
"_10063024","B10063024","---- De grano largo","",7,"100630","","","","","",""
"10063025","B10063025","----- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",8,"100630","","","","","",""
"10063027","B10063027","----- Que presente una relación longitud/anchura superior o igual a 3","",8,"100630","","","","","",""
"10063029","B10063029","---- Los demás","",7,"100630","","","","","",""
"_10063040","B10063040","--- Los demás","",6,"100630","","","","","",""
"10063042","B10063042","---- De grano redondo","",7,"100630","","","","","",""
"10063044","B10063044","---- De grano medio","",7,"100630","","","","","",""
"_10063045","B10063045","---- De grano largo","",7,"100630","","","","","",""
"10063046","B10063046","----- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",8,"100630","","","","","",""
"10063048","B10063048","----- Que presente una relación longitud/anchura superior o igual a 3","",8,"100630","","","","","",""
"10063049","B10063049","---- Los demás","",7,"100630","","","","","",""
"_1006306","B1006306","-- Arroz blanqueado","",5,"100630","","","","","",""
"_10063060","B10063060","--- Escaldado (parboiled)","",6,"100630","","","","","",""
"10063061","B10063061","---- De grano redondo","",7,"100630","","","","","",""
"10063063","B10063063","---- De grano medio","",7,"100630","","","","","",""
"_10063064","B10063064","---- De grano largo","",7,"100630","","","","","",""
"10063065","B10063065","----- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",8,"100630","","","","","",""
"10063067","B10063067","----- Que presente una relación longitud/anchura superior o igual a 3","",8,"100630","","","","","",""
"10063069","B10063069","---- Los demás","",7,"100630","","","","","",""
"_10063090","B10063090","--- Los demás","",6,"100630","","","","","",""
"10063092","B10063092","---- De grano redondo","",7,"100630","","","","","",""
"10063094","B10063094","---- De grano medio","",7,"100630","","","","","",""
"_10063095","B10063095","---- De grano largo","",7,"100630","","","","","",""
"10063096","B10063096","----- Que presente una relación longitud/anchura superior a 2 pero inferior a 3","",8,"100630","","","","","",""
"10063098","B10063098","----- Que presente una relación longitud/anchura superior o igual a 3","",8,"100630","","","","","",""
"10063099","B10063099","---- Los demás","",7,"100630","","","","","",""
"10064000","B10064000","- Arroz partido","",4,"1006","","","","","",""
"1007","B1007","Sorgo de grano (granífero)","",3,"10","","","","","",""
"100710","B100710","- Para siembra","",4,"1007","","","","","",""
"10071010","B10071010","-- Híbrido, para siembra","",5,"100710","","","","","",""
"10071090","B10071090","-- Los demás","",5,"100710","","","","","",""
"10079000","B10079000","- Los demás","",4,"1007","","","","","",""
"1008","B1008","Alforfón, mijo y alpiste; los demás cereales","",3,"10","","","","","",""
"10081000","B10081000","- Alforfón","",4,"1008","","","","","",""
"_1008210","B1008210","- Mijo","",4,"1008","","","","","",""
"10082100","B10082100","-- Para siembra","",5,"100821","","","","","",""
"10082900","B10082900","-- Los demás","",5,"100829","","","","","",""
"10083000","B10083000","- Alpiste","",4,"1008","","","","","",""
"10084000","B10084000","- Fonio (Digitaria spp.)","",4,"1008","","","","","",""
"10085000","B10085000","- Quinua (quinoa) (Chenopodium quinoa)","",4,"1008","","","","","",""
"10086000","B10086000","- Triticale","",4,"1008","","","","","",""
"10089000","B10089000","- Los demás cereales","",4,"1008","","","","","",""
"11","B11","CAPÍTULO 11 - PRODUCTOS DE LA MOLINERÍA; MALTA; ALMIDÓN Y FÉCULA; INULINA; GLUTEN DE TRIGO","",2,"II","","","","","",""
"1101","B1101","Harina de trigo o de morcajo (tranquillón)","",3,"11","","","","","",""
"_1101001","B1101001","- De trigo","",4,"1101","","","","","",""
"11010011","B11010011","-- De trigo duro","",5,"110100","","","","","",""
"11010015","B11010015","-- De trigo blando y de escanda","",5,"110100","","","","","",""
"11010090","B11010090","- De morcajo (tranquillón)","",4,"1101","","","","","",""
"1102","B1102","Harina de cereales, excepto de trigo o de morcajo (tranquillón)","",3,"11","","","","","",""
"110220","B110220","- Harina de maíz","",4,"1102","","","","","",""
"11022010","B11022010","-- Con un contenido de materias grasas inferior o igual al 1,5 % en peso","",5,"110220","","","","","",""
"11022090","B11022090","-- Las demás","",5,"110220","","","","","",""
"110290","B110290","- Las demás","",4,"1102","","","","","",""
"11029010","B11029010","-- De cebada","",5,"110290","","","","","",""
"11029030","B11029030","-- De avena","",5,"110290","","","","","",""
"11029050","B11029050","-- De arroz","",5,"110290","","","","","",""
"11029070","B11029070","-- De centeno","",5,"110290","","","","","",""
"11029090","B11029090","-- Las demás","",5,"110290","","","","","",""
"1103","B1103","Grañones, sémola y pellets, de cereales","",3,"11","","","","","",""
"_110310","B110310","- Grañones y sémola","",4,"1103","","","","","",""
"110311","B110311","-- De trigo","",5,"110311","","","","","",""
"11031110","B11031110","--- De trigo duro","",6,"110311","","","","","",""
"11031190","B11031190","--- De trigo blando y de escanda","",6,"110311","","","","","",""
"110313","B110313","-- De maíz","",5,"110313","","","","","",""
"11031310","B11031310","--- Con un contenido de materias grasas inferior o igual al 1,5 % en peso","",6,"110313","","","","","",""
"11031390","B11031390","--- Los demás","",6,"110313","","","","","",""
"110319","B110319","-- De los demás cereales","",5,"110319","","","","","",""
"11031920","B11031920","--- De centeno o cebada","",6,"110319","","","","","",""
"11031940","B11031940","--- De avena","",6,"110319","","","","","",""
"11031950","B11031950","--- De arroz","",6,"110319","","","","","",""
"11031990","B11031990","--- Los demás","",6,"110319","","","","","",""
"110320","B110320","- Pellets","",4,"1103","","","","","",""
"11032025","B11032025","-- De centeno o cebada","",5,"110320","","","","","",""
"11032030","B11032030","-- De avena","",5,"110320","","","","","",""
"11032040","B11032040","-- De maíz","",5,"110320","","","","","",""
"11032050","B11032050","-- De arroz","",5,"110320","","","","","",""
"11032060","B11032060","-- De trigo","",5,"110320","","","","","",""
"11032090","B11032090","-- Los demás","",5,"110320","","","","","",""
"1104","B1104","Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados, en copos, perlados, troceados o quebrantados), excepto del arroz de la partida 1006; germen de cereales entero, aplastado, en copos o molido","",3,"11","","","","","",""
"_110410","B110410","- Granos aplastados o en copos","",4,"1104","","","","","",""
"110412","B110412","-- De avena","",5,"110412","","","","","",""
"11041210","B11041210","--- Granos aplastados","",6,"110412","","","","","",""
"11041290","B11041290","--- Copos","",6,"110412","","","","","",""
"110419","B110419","-- De los demás cereales","",5,"110419","","","","","",""
"11041910","B11041910","--- De trigo","",6,"110419","","","","","",""
"11041930","B11041930","--- De centeno","",6,"110419","","","","","",""
"11041950","B11041950","--- De maíz","",6,"110419","","","","","",""
"11041961","B11041961","---- Granos aplastados","",7,"110419","","","","","",""
"_11041966","B11041966","--- De cebada","",6,"110419","","","","","",""
"11041969","B11041969","---- Copos","",7,"110419","","","","","",""
"_11041990","B11041990","--- Los demás","",6,"110419","","","","","",""
"11041991","B11041991","---- Copos de arroz","",7,"110419","","","","","",""
"11041999","B11041999","---- Los demás","",7,"110419","","","","","",""
"_110420","B110420","- Los demás granos trabajados (por ejemplo: mondados, perlados, troceados o quebrantados)","",4,"1104","","","","","",""
"110422","B110422","-- De avena","",5,"110422","","","","","",""
"11042240","B11042240","--- Mondados (descascarillados o pelados), incluso troceados o quebrantados","",6,"110422","","","","","",""
"11042250","B11042250","--- Perlados","",6,"110422","","","","","",""
"11042295","B11042295","--- Los demás","",6,"110422","","","","","",""
"110423","B110423","-- De maíz","",5,"110423","","","","","",""
"11042340","B11042340","--- Mondados (descascarillados o pelados), incluso troceados o quebrantados; perlados","",6,"110423","","","","","",""
"11042398","B11042398","--- Los demás","",6,"110423","","","","","",""
"110429","B110429","-- De los demás cereales","",5,"110429","","","","","",""
"_11042900","B11042900","--- De cebada","",6,"110429","","","","","",""
"11042904","B11042904","---- Mondados (descascarillados o pelados), incluso troceados o quebrantados","",7,"110429","","","","","",""
"11042905","B11042905","---- Perlados","",7,"110429","","","","","",""
"11042908","B11042908","---- Los demás","",7,"110429","","","","","",""
"_11042910","B11042910","--- Los demás","",6,"110429","","","","","",""
"11042917","B11042917","---- Mondados (descascarillados o pelados), incluso troceados o quebrantados","",7,"110429","","","","","",""
"11042930","B11042930","---- Perlados","",7,"110429","","","","","",""
"_11042950","B11042950","---- Solamente quebrantados","",7,"110429","","","","","",""
"11042951","B11042951","----- De trigo","",8,"110429","","","","","",""
"11042955","B11042955","----- De centeno","",8,"110429","","","","","",""
"11042959","B11042959","----- Los demás","",8,"110429","","","","","",""
"_11042980","B11042980","---- Los demás","",7,"110429","","","","","",""
"11042981","B11042981","----- De trigo","",8,"110429","","","","","",""
"11042985","B11042985","----- De centeno","",8,"110429","","","","","",""
"11042989","B11042989","----- Los demás","",8,"110429","","","","","",""
"110430","B110430","- Germen de cereales entero, aplastado, en copos o molido","",4,"1104","","","","","",""
"11043010","B11043010","-- De trigo","",5,"110430","","","","","",""
"11043090","B11043090","-- Los demás","",5,"110430","","","","","",""
"1105","B1105","Harina, sémola, polvo, copos, gránulos y pellets, de patata (papa)","",3,"11","","","","","",""
"11051000","B11051000","- Harina, sémola y polvo","",4,"1105","","","","","",""
"11052000","B11052000","- Copos, gránulos y pellets","",4,"1105","","","","","",""
"1106","B1106","Harina, sémola y polvo de las hortalizas de la partida 0713, de sagú o de las raíces o tubérculos de la partida 0714 o de los productos del Capítulo 8","",3,"11","","","","","",""
